,Unnamed: 0.1,Unnamed: 0,index,test_pseudo_utt,pseudo_mr,da,text,word_count,num_hops,num_triples,shape,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
1263,12639,12639,1263,Cosmic Encounter 8,Cosmic Encounter maximum number of players 8. Cosmic Encounter domain board game.,suggest,"
Have you ever played a board game for up to 8 players, like Cosmic Encounter?",15,1,2,(X (X) (X)),0.03620103961,27.62351608,7.158561577,0.733363,suggest,match_scores_PPL
1264,12647,12647,1264,Yomi Board Game,Yomi instance of board game. Yomi domain board game.,confirm,Are you talking about the board game Yomi?,8,1,2,(X (X) (X)),0.009403425027,106.3442307,8.449917823,0.80136955,confirm,match_scores_PPL
1265,12654,12654,1265,Monopoly Roll-And-Move The Landlord'S Game 180,Monopoly genre roll-and-move. Monopoly based on The Landlords Game. Monopoly maximum playing time 180. Monopoly domain board game.,inform,Monopoly is a roll-and-move board game based on The Landlords Game. It has a maximum playing time of 180 minutes.,20,1,4,(X (X) (X) (X) (X)),0.02183476894,45.79851532,31.82084684,0.74190235,inform,match_scores
1266,12667,12667,1266,Betrayal At House On The Hill Average Cooperative Board Game,Betrayal at House on the Hill average rating average. Betrayal at House on the Hill genre cooperative board game. Betrayal at House on the Hill domain board game.,verify_attribute,You found Betrayal at House on the Hill to be just okay. Do you usually think cooperative board games are mediocre?,21,1,3,(X (X) (X) (X)),0.006204349122,161.1772614,16.59529013,0.7314891,verify_attribute,match_scores_PPL
1267,12671,12671,1267,Star Realms Excellent White Wizard Games Board Game,Star Realms average rating excellent. Star Realms publisher White Wizard Games. Star Realms instance of board game. Star Realms domain board game.,verify_attribute,You loved Star Realms. Do you usually have a great opinion of White Wizard Games board games?,17,1,4,(X (X) (X) (X) (X)),0.004849610354,206.2021332,7.372984634,0.6640459,verify_attribute,match_scores
1268,12680,12680,1268,Entertaning 4,board game specifier entertaning. board game maximum number of players 4. board game domain board game.,request,What entertaining board game can you play with up to four players?,12,1,2,(X (X) (X)),0.01687352739,59.264431,4.309579424,0.6517065,request,match_scores_PPL
1269,12698,12698,1269,War Of 1812,War of 1812 domain board game.,suggest,"
Have you ever played a board game, like War of 1812?",11,1,1,(X (X)),0.03305301616,30.25442505,14.45892467,0.78961337,suggest,match_scores_PPL
1270,12704,12704,1270,Descent Journeys In The Dark Good,Descent Journeys in the Dark average rating good. Descent Journeys in the Dark domain board game.,give_opinion,I think Descent Journeys in the Dark is a good board game. The good rating is well deserved.,18,1,2,(X (X) (X)),0.01783852428,56.05844879,25.95865729,0.70738506,give_opinion,match_scores
1271,12710,12710,1271,Sherlock Holmes Consulting Detective Excellent Deductive Reasoning Deduction Game,Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective game mechanics deductive reasoning. Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective domain board game.,verify_attribute,You loved Sherlock Holmes Consulting Detective. Do you usually find board games with deductive reasoning mechanics enjoyable?,17,1,4,(X (X) (X) (X) (X)),0.004072805373,245.5310059,7.983216574,0.77146566,verify_attribute,match_scores
1272,12724,12724,1272,Enchanted Forest Average Ravensburger,Enchanted Forest average rating average. Enchanted Forest publisher Ravensburger. Enchanted Forest domain board game.,verify_attribute,You found Enchanted Forest to be just okay. Do you think all Ravensburger board games are mediocre?,17,1,3,(X (X) (X) (X)),0.006212348256,160.9697266,5.091212823,0.7063344,verify_attribute,match_scores
1273,12739,12739,1273,Lord Of The Rings Average Reiner Knizia Fantasy,Lord of the Rings average rating average. Lord of the Rings developer Reiner Knizia. Lord of the Rings genre fantasy. Lord of the Rings domain board game.,verify_attribute,You said that Lord of the Rings was an average game. Do you think all of Reiner Knizia's fantasy board games are mediocre?,23,1,4,(X (X) (X) (X) (X)),0.02260366364,44.24061584,10.26395054,0.6997915,verify_attribute,match_scores
1274,12740,12740,1274,Lord Of The Rings Fantasy 2 The Lord Of The Rings,Lord of the Rings genre fantasy. Lord of the Rings minimum number of players 2. Lord of the Rings based on The Lord of the Rings. Lord of the Rings domain board game.,inform,Lord of the Rings is a fantasy board game for at least 2 players based on The Lord of the Rings.,21,1,4,(X (X) (X) (X) (X)),0.08034222926,12.44675446,24.04664234,0.87647146,inform,match_scores_PPL
1275,12759,12759,1275,Spirit Island Excellent Cooperative Board Game,Spirit Island average rating excellent. Spirit Island genre cooperative board game. Spirit Island domain board game.,verify_attribute,You loved Spirit Island. Do you usually like cooperative board games?,11,1,3,(X (X) (X) (X)),0.002474219954,404.1677856,5.823104385,0.6485374,verify_attribute,match_scores_PPL
1276,12761,12761,1276,Twilight Struggle Board Game Board Wargame,Twilight Struggle instance of board game. Twilight Struggle genre board wargame. Twilight Struggle domain board game.,suggest," Have you ever played a board wargame, like Twilight Struggle?",10,1,3,(X (X) (X) (X)),0.0166252163,60.14959335,5.345119783,0.80912626,suggest,match_scores_PPL
1277,12777,12777,1277,Crossings Average Abstract Strategy Game,Crossings average rating average. Crossings genre abstract strategy game. Crossings domain board game.,give_opinion," Crossings is an average abstract strategy board game. The genre makes it an interesting challenge, and it's a great way to pass the time.",24,1,3,(X (X) (X) (X)),0.01926714525,51.90182495,7.524217681,0.72849053,give_opinion,match_scores
1278,12787,12787,1278,Betrayal At House On The Hill Cooperative Board Game,Betrayal at House on the Hill genre cooperative board game. Betrayal at House on the Hill domain board game.,confirm," Are you talking about the cooperative board game, Betrayal at House on the Hill?",14,1,2,(X (X) (X)),0.01665239074,60.05143738,28.80777005,0.8587229,confirm,match_scores_PPL
1279,12798,12798,1279,Star Realms Science Fiction,Star Realms genre science fiction. Star Realms domain board game.,recommend," Have you heard of Star Realms, a science fiction board game?",11,1,2,(X (X) (X)),0.01829239657,54.66752243,10.70080152,0.7886198,recommend,match_scores_PPL
1280,12806,12806,1280,Chicago Strategy Game Playmix Board Game 120 Poor,Chicago genre strategy game. Chicago publisher Playmix. Chicago instance of board game. Chicago maximum playing time 120. Chicago average rating poor. Chicago domain board game.,inform,Chicago is a strategy board game published by Playmix with a maximum playing time of 120 minutes and a poor rating.,21,1,6,(X (X) (X) (X) (X) (X) (X)),0.007885797917,126.8102493,6.819245651,0.67631423,inform,match_scores_PPL
1281,12810,12810,1281,Yomi Average Board Game Card Game,Yomi average rating average. Yomi instance of board game. Yomi genre card game. Yomi domain board game.,verify_attribute,You said Yomi was just okay. Do you usually find card games from the board game genre to be mediocre?,20,1,4,(X (X) (X) (X) (X)),0.01006846792,99.31997681,4.546308713,0.69417745,verify_attribute,match_scores
1282,12820,12820,1282,Barbarossa Average Klaus Teuber Board Game,Barbarossa average rating average. Barbarossa developer Klaus Teuber. Barbarossa instance of board game. Barbarossa domain board game.,verify_attribute,You said Barbarossa was just okay. Do you think all board games by Klaus Teuber are mediocre?,17,1,4,(X (X) (X) (X) (X)),0.005246983141,190.5857086,4.582537665,0.68944097,verify_attribute,match_scores
1283,12837,12837,1283,Axis And Allies Avalon Hill Board Wargame,Axis and Allies publisher Avalon Hill. Axis and Allies genre board wargame. Axis and Allies domain board game.,recommend," Have you played Axis and Allies, the Avalon Hill board wargame?",11,1,3,(X (X) (X) (X)),0.007662557505,130.5047302,9.133653782,0.81088877,recommend,match_scores
1284,12847,12847,1284,Dune Science Fiction 180 1979 Avalon Hill,Dune genre science fiction. Dune maximum playing time 180. Dune publication year 1979. Dune publisher Avalon Hill. Dune domain board game.,inform,Dune is a science fiction board game published by Avalon Hill in 1979. It has a maximum playing time of 180 minutes.,22,1,5,(X (X) (X) (X) (X) (X)),0.03400315835,29.40903282,10.42259476,0.7068979,inform,match_scores
1285,12850,12850,1285,Stratego Average 2,Stratego average rating average. Stratego minimum number of players 2. Stratego domain board game.,give_opinion,Stratego is an average board game in my opinion. The minimum number of players of 2 makes it a great game for couples.,23,1,3,(X (X) (X) (X)),0.01914133853,52.24295044,13.0480384,0.7447096,give_opinion,match_scores
1286,12865,12865,1286,Betrayal At House On The Hill Board Game Bruce Glassco,Betrayal at House on the Hill instance of board game. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill domain board game.,suggest,"
Have you ever played a board game created by Bruce Glassco, like Betrayal at House on the Hill?",18,1,3,(X (X) (X) (X)),0.01879531161,53.20475769,16.82021724,0.792182,suggest,match_scores_PPL
1287,12870,12870,1287,Star Realms Science Fiction Darwin Kastle Moderate White Wizard Games 2014 6,Star Realms genre science fiction. Star Realms developer Darwin Kastle. Star Realms complexity rating moderate. Star Realms publisher White Wizard Games. Star Realms publication year 2014. Star Realms maximum number of players 6. Star Realms domain board game.,inform," Star Realms is a science fiction board game with a moderate complexity rating, developed by Darwin Kastle and published by White Wizard Games in 2014. It can be played by up to 6 players.",34,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.02636598861,37.92765045,6.703306724,0.6219123,inform,match_scores
1288,12884,12884,1288,Stratego Average Board Wargame 45,Stratego average rating average. Stratego genre board wargame. Stratego minimum playing time 45. Stratego domain board game.,give_opinion," Stratego is an average board game in my opinion. As a board wargame, the minimum playing time of 45 minutes is a good amount of time to get immersed in the game.",32,1,4,(X (X) (X) (X) (X)),0.03791823476,26.37253571,6.990006728,0.6956813,give_opinion,match_scores
1289,12898,12898,1289,"Stratego Board Game Excalibur, Mini Stratego, Original Stratego, Royal Stratego","Stratego instance of board game. Stratego alternate names Excalibur, Mini Stratego, Original Stratego, Royal Stratego. Stratego domain board game.",confirm," Are you referring to the board game Stratego, also known as Excalibur, Mini Stratego, Original Stratego, and Royal Stratego?",19,1,3,(X (X) (X) (X)),0.04011106191,24.9307785,32.85382295,0.93869996,confirm,match_scores
1290,12903,12903,1290,Descent Journeys In The Dark Good Fantasy Flight Games,Descent Journeys in the Dark average rating good. Descent Journeys in the Dark publisher Fantasy Flight Games. Descent Journeys in the Dark domain board game.,verify_attribute,You said Descent Journeys in the Dark was good. Do you usually like Fantasy Flight Games board games?,18,1,3,(X (X) (X) (X)),0.01309010171,76.39360046,18.08427612,0.7314532,verify_attribute,match_scores_PPL
1291,12910,12910,1291,Sherlock Holmes Consulting Detective Deduction Game Space Cowboys,Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective publisher Space Cowboys. Sherlock Holmes Consulting Detective domain board game.,recommend,Have you heard of the deduction board game Sherlock Holmes Consulting Detective from Space Cowboys?,15,1,3,(X (X) (X) (X)),0.001742256243,573.9683838,12.92238658,0.8326119,recommend,match_scores
1292,12929,12929,1292,Stratego Average Board Game Jumbo Games,Stratego average rating average. Stratego instance of board game. Stratego publisher Jumbo Games. Stratego domain board game.,verify_attribute,You said Stratego was just okay. Do you think most of Jumbo Games' board games are mediocre?,17,1,4,(X (X) (X) (X) (X)),0.009574371726,104.4454956,2.724793198,0.70462644,verify_attribute,match_scores
1293,12930,12930,1293,Risk Albert Lamorisse,Risk developer Albert Lamorisse. Risk domain board game.,suggest," Have you ever played a board game created by Albert Lamorisse, like Risk?",13,1,2,(X (X) (X)),0.006138262451,162.9125519,7.859438682,0.7099734,suggest,match_scores_PPL
1294,12940,12940,1294,Barbarossa Average Franckh-Kosmos,Barbarossa average rating average. Barbarossa publisher Franckh-Kosmos. Barbarossa domain board game.,verify_attribute,You found Barbarossa to be just okay. Do you think all board games published by Franckh-Kosmos are mediocre?,18,1,3,(X (X) (X) (X)),0.007653797404,130.6540985,2.707657627,0.68868136,verify_attribute,match_scores
1295,12951,12951,1295,Stimulating Board Wargame,board game specifier stimulating. board game genre board wargame. board game domain board game.,request,What's the most stimulating board wargame in the board game domain?,11,1,2,(X (X) (X)),0.008336571786,119.9533844,10.93705719,0.8178471,request,match_scores_PPL
